entity,entity code,date,series,generation_TWh
Australia,AUS,2020-11-01,Clean,5.61
Australia,AUS,2020-11-01,Fossil,12.44
Australia,AUS,2020-11-01,Gas and Other Fossil,1.4
Australia,AUS,2020-11-01,"Hydro, Bioenergy and Other Renewables",0.98
Australia,AUS,2020-11-01,Renewables,5.61
Australia,AUS,2020-11-01,Wind and Solar,4.63
Australia,AUS,2020-11-01,Bioenergy,0.03
Australia,AUS,2020-11-01,Coal,11.04
Australia,AUS,2020-11-01,Gas,1.4
Australia,AUS,2020-11-01,Hydro,0.95
Australia,AUS,2020-11-01,Other Fossil,0.0
Australia,AUS,2020-11-01,Solar,2.66
Australia,AUS,2020-11-01,Wind,1.97
Australia,AUS,2020-11-01,Total Generation,18.05
Australia,AUS,2020-11-01,Net Imports,0.0
Australia,AUS,2020-12-01,Demand,19.02
Australia,AUS,2020-12-01,Clean,5.91
Australia,AUS,2020-12-01,Fossil,13.11
Australia,AUS,2020-12-01,Gas and Other Fossil,1.49
Australia,AUS,2020-12-01,"Hydro, Bioenergy and Other Renewables",0.94
Australia,AUS,2020-12-01,Renewables,5.91
Australia,AUS,2020-12-01,Wind and Solar,4.97
Australia,AUS,2020-12-01,Bioenergy,0.02
Australia,AUS,2020-12-01,Coal,11.62
Australia,AUS,2020-12-01,Gas,1.49
Australia,AUS,2020-12-01,Hydro,0.92
Australia,AUS,2020-12-01,Other Fossil,0.0
Australia,AUS,2020-12-01,Solar,2.71
Australia,AUS,2020-12-01,Wind,2.26
Australia,AUS,2020-12-01,Total Generation,19.02
Australia,AUS,2020-12-01,Net Imports,0.0
Australia,AUS,2021-01-01,Demand,19.45
Australia,AUS,2021-01-01,Clean,6.03
Australia,AUS,2021-01-01,Fossil,13.42
Australia,AUS,2021-01-01,Gas and Other Fossil,1.43
Australia,AUS,2021-01-01,"Hydro, Bioenergy and Other Renewables",1.05
Australia,AUS,2021-01-01,Renewables,6.03
Australia,AUS,2021-01-01,Wind and Solar,4.98
Australia,AUS,2021-01-01,Bioenergy,0.02
Australia,AUS,2021-01-01,Coal,11.99
Australia,AUS,2021-01-01,Gas,1.43
Australia,AUS,2021-01-01,Hydro,1.03
Australia,AUS,2021-01-01,Other Fossil,0.0
Australia,AUS,2021-01-01,Solar,2.75
Australia,AUS,2021-01-01,Wind,2.23
Australia,AUS,2021-01-01,Total Generation,19.45
Australia,AUS,2021-01-01,Net Imports,0.0
Australia,AUS,2021-02-01,Demand,17.48
Australia,AUS,2021-02-01,Clean,5.29
Australia,AUS,2021-02-01,Fossil,12.19
Australia,AUS,2021-02-01,Gas and Other Fossil,1.18
Australia,AUS,2021-02-01,"Hydro, Bioenergy and Other Renewables",1.0
Australia,AUS,2021-02-01,Renewables,5.29
Australia,AUS,2021-02-01,Wind and Solar,4.29
Australia,AUS,2021-02-01,Bioenergy,0.02
Australia,AUS,2021-02-01,Coal,11.01
Australia,AUS,2021-02-01,Gas,1.18
Australia,AUS,2021-02-01,Hydro,0.98
Australia,AUS,2021-02-01,Other Fossil,0.0
Australia,AUS,2021-02-01,Solar,2.38
Australia,AUS,2021-02-01,Wind,1.91
Australia,AUS,2021-02-01,Total Generation,17.48
Australia,AUS,2021-02-01,Net Imports,0.0
Australia,AUS,2021-03-01,Demand,18.69
Australia,AUS,2021-03-01,Clean,5.51
Australia,AUS,2021-03-01,Fossil,13.18
Australia,AUS,2021-03-01,Gas and Other Fossil,1.37
Australia,AUS,2021-03-01,"Hydro, Bioenergy and Other Renewables",1.23
Australia,AUS,2021-03-01,Renewables,5.51
Australia,AUS,2021-03-01,Wind and Solar,4.28
Australia,AUS,2021-03-01,Bioenergy,0.01
Australia,AUS,2021-03-01,Coal,11.81
Australia,AUS,2021-03-01,Gas,1.37
Australia,AUS,2021-03-01,Hydro,1.22
Australia,AUS,2021-03-01,Other Fossil,0.0
Australia,AUS,2021-03-01,Solar,2.28
Australia,AUS,2021-03-01,Wind,2.0
Australia,AUS,2021-03-01,Total Generation,18.69
Australia,AUS,2021-03-01,Net Imports,0.0
Australia,AUS,2021-04-01,Demand,17.58
Australia,AUS,2021-04-01,Clean,4.97
Australia,AUS,2021-04-01,Fossil,12.61
Australia,AUS,2021-04-01,Gas and Other Fossil,1.39
Australia,AUS,2021-04-01,"Hydro, Bioenergy and Other Renewables",1.32
Australia,AUS,2021-04-01,Renewables,4.97
Australia,AUS,2021-04-01,Wind and Solar,3.65
Australia,AUS,2021-04-01,Bioenergy,0.01
Australia,AUS,2021-04-01,Coal,11.22
Australia,AUS,2021-04-01,Gas,1.39
Australia,AUS,2021-04-01,Hydro,1.31
Australia,AUS,2021-04-01,Other Fossil,0.0
Australia,AUS,2021-04-01,Solar,2.01
Australia,AUS,2021-04-01,Wind,1.64
Australia,AUS,2021-04-01,Total Generation,17.58
Australia,AUS,2021-04-01,Net Imports,0.0
Australia,AUS,2021-05-01,Demand,18.76
Australia,AUS,2021-05-01,Clean,5.25
Australia,AUS,2021-05-01,Fossil,13.51
Australia,AUS,2021-05-01,Gas and Other Fossil,1.69
Australia,AUS,2021-05-01,"Hydro, Bioenergy and Other Renewables",1.5
Australia,AUS,2021-05-01,Renewables,5.25
Australia,AUS,2021-05-01,Wind and Solar,3.75
Australia,AUS,2021-05-01,Bioenergy,0.01
Australia,AUS,2021-05-01,Coal,11.82
Australia,AUS,2021-05-01,Gas,1.67
Australia,AUS,2021-05-01,Hydro,1.49
Australia,AUS,2021-05-01,Other Fossil,0.02
Australia,AUS,2021-05-01,Solar,1.68
Australia,AUS,2021-05-01,Wind,2.07
Australia,AUS,2021-05-01,Total Generation,18.76
Australia,AUS,2021-05-01,Net Imports,0.0
Australia,AUS,2021-06-01,Demand,19.51
Australia,AUS,2021-06-01,Clean,5.27
Australia,AUS,2021-06-01,Fossil,14.24
Australia,AUS,2021-06-01,Gas and Other Fossil,2.42
Australia,AUS,2021-06-01,"Hydro, Bioenergy and Other Renewables",1.73
Australia,AUS,2021-06-01,Renewables,5.27
Australia,AUS,2021-06-01,Wind and Solar,3.54
Australia,AUS,2021-06-01,Bioenergy,0.02
Australia,AUS,2021-06-01,Coal,11.82
Australia,AUS,2021-06-01,Gas,2.41
Australia,AUS,2021-06-01,Hydro,1.71
Australia,AUS,2021-06-01,Other Fossil,0.01
Australia,AUS,2021-06-01,Solar,1.38
Australia,AUS,2021-06-01,Wind,2.16
Australia,AUS,2021-06-01,Total Generation,19.51
Australia,AUS,2021-06-01,Net Imports,0.0
Australia,AUS,2021-07-01,Demand,20.55
Australia,AUS,2021-07-01,Clean,5.92
Australia,AUS,2021-07-01,Fossil,14.63
Australia,AUS,2021-07-01,Gas and Other Fossil,1.9
Australia,AUS,2021-07-01,"Hydro, Bioenergy and Other Renewables",1.57
Australia,AUS,2021-07-01,Renewables,5.92
Australia,AUS,2021-07-01,Wind and Solar,4.35
Australia,AUS,2021-07-01,Bioenergy,0.03
Australia,AUS,2021-07-01,Coal,12.73
Australia,AUS,2021-07-01,Gas,1.87
Australia,AUS,2021-07-01,Hydro,1.54
Australia,AUS,2021-07-01,Other Fossil,0.03
Australia,AUS,2021-07-01,Solar,1.57
Australia,AUS,2021-07-01,Wind,2.78
Australia,AUS,2021-07-01,Total Generation,20.55
Australia,AUS,2021-07-01,Net Imports,0.0
Australia,AUS,2021-08-01,Demand,19.28
Australia,AUS,2021-08-01,Clean,6.07
Australia,AUS,2021-08-01,Fossil,13.21
Australia,AUS,2021-08-01,Gas and Other Fossil,1.6
Australia,AUS,2021-08-01,"Hydro, Bioenergy and Other Renewables",1.47
Australia,AUS,2021-08-01,Renewables,6.07
Australia,AUS,2021-08-01,Wind and Solar,4.6
Australia,AUS,2021-08-01,Bioenergy,0.04
Australia,AUS,2021-08-01,Coal,11.61
Australia,AUS,2021-08-01,Gas,1.6
Australia,AUS,2021-08-01,Hydro,1.43
Australia,AUS,2021-08-01,Other Fossil,0.0
Australia,AUS,2021-08-01,Solar,2.1
Australia,AUS,2021-08-01,Wind,2.5
Australia,AUS,2021-08-01,Total Generation,19.28
Australia,AUS,2021-08-01,Net Imports,0.0
Australia,AUS,2021-09-01,Demand,17.75
Australia,AUS,2021-09-01,Clean,6.3
Australia,AUS,2021-09-01,Fossil,11.45
Australia,AUS,2021-09-01,Gas and Other Fossil,1.26
Australia,AUS,2021-09-01,"Hydro, Bioenergy and Other Renewables",1.37
Australia,AUS,2021-09-01,Renewables,6.3
Australia,AUS,2021-09-01,Wind and Solar,4.93
Australia,AUS,2021-09-01,Bioenergy,0.03
Australia,AUS,2021-09-01,Coal,10.19
Australia,AUS,2021-09-01,Gas,1.25
Australia,AUS,2021-09-01,Hydro,1.34
Australia,AUS,2021-09-01,Other Fossil,0.01
Australia,AUS,2021-09-01,Solar,2.52
Australia,AUS,2021-09-01,Wind,2.41
Australia,AUS,2021-09-01,Total Generation,17.75
Australia,AUS,2021-09-01,Net Imports,0.0
Australia,AUS,2021-10-01,Demand,18.07
Australia,AUS,2021-10-01,Clean,6.55
Australia,AUS,2021-10-01,Fossil,11.52
Australia,AUS,2021-10-01,Gas and Other Fossil,1.18
Australia,AUS,2021-10-01,"Hydro, Bioenergy and Other Renewables",1.38
Australia,AUS,2021-10-01,Renewables,6.55
Australia,AUS,2021-10-01,Wind and Solar,5.17
Australia,AUS,2021-10-01,Bioenergy,0.04
Australia,AUS,2021-10-01,Coal,10.34
Australia,AUS,2021-10-01,Gas,1.17
Australia,AUS,2021-10-01,Hydro,1.34
Australia,AUS,2021-10-01,Other Fossil,0.01
Australia,AUS,2021-10-01,Solar,2.99
Australia,AUS,2021-10-01,Wind,2.18
Australia,AUS,2021-10-01,Total Generation,18.07
Australia,AUS,2021-10-01,Net Imports,0.0
Australia,AUS,2021-11-01,Demand,17.76
Australia,AUS,2021-11-01,Clean,6.37
Australia,AUS,2021-11-01,Fossil,11.39
Australia,AUS,2021-11-01,Gas and Other Fossil,1.12
Australia,AUS,2021-11-01,"Hydro, Bioenergy and Other Renewables",1.37
Australia,AUS,2021-11-01,Renewables,6.37
Australia,AUS,2021-11-01,Wind and Solar,5.0
Australia,AUS,2021-11-01,Bioenergy,0.03
Australia,AUS,2021-11-01,Coal,10.27
Australia,AUS,2021-11-01,Gas,1.12
Australia,AUS,2021-11-01,Hydro,1.34
Australia,AUS,2021-11-01,Other Fossil,0.0
Australia,AUS,2021-11-01,Solar,2.78
Australia,AUS,2021-11-01,Wind,2.22
Australia,AUS,2021-11-01,Total Generation,17.76
Australia,AUS,2021-11-01,Net Imports,0.0
Australia,AUS,2021-12-01,Demand,19.23
Australia,AUS,2021-12-01,Clean,7.08
Australia,AUS,2021-12-01,Fossil,12.15
Australia,AUS,2021-12-01,Gas and Other Fossil,1.26
Australia,AUS,2021-12-01,"Hydro, Bioenergy and Other Renewables",1.09
Australia,AUS,2021-12-01,Renewables,7.08
Australia,AUS,2021-12-01,Wind and Solar,5.99
Australia,AUS,2021-12-01,Bioenergy,0.02
Australia,AUS,2021-12-01,Coal,10.89
Australia,AUS,2021-12-01,Gas,1.25
Australia,AUS,2021-12-01,Hydro,1.07
Australia,AUS,2021-12-01,Other Fossil,0.01
Australia,AUS,2021-12-01,Solar,3.74
Australia,AUS,2021-12-01,Wind,2.25
Australia,AUS,2021-12-01,Total Generation,19.23
Australia,AUS,2021-12-01,Net Imports,0.0
Australia,AUS,2022-01-01,Demand,20.46
Australia,AUS,2022-01-01,Clean,7.13
Australia,AUS,2022-01-01,Fossil,13.33
Australia,AUS,2022-01-01,Gas and Other Fossil,1.48
Australia,AUS,2022-01-01,"Hydro, Bioenergy and Other Renewables",1.21
Australia,AUS,2022-01-01,Renewables,7.13
Australia,AUS,2022-01-01,Wind and Solar,5.92
Australia,AUS,2022-01-01,Bioenergy,0.02
Australia,AUS,2022-01-01,Coal,11.85
Australia,AUS,2022-01-01,Gas,1.48
Australia,AUS,2022-01-01,Hydro,1.19
Australia,AUS,2022-01-01,Other Fossil,0.0
Australia,AUS,2022-01-01,Solar,3.5
Australia,AUS,2022-01-01,Wind,2.42
Australia,AUS,2022-01-01,Total Generation,20.46
Australia,AUS,2022-01-01,Net Imports,0.0
Australia,AUS,2022-02-01,Demand,18.09
Australia,AUS,2022-02-01,Clean,6.4
Australia,AUS,2022-02-01,Fossil,11.69
Australia,AUS,2022-02-01,Gas and Other Fossil,1.39
Australia,AUS,2022-02-01,"Hydro, Bioenergy and Other Renewables",1.01
Australia,AUS,2022-02-01,Renewables,6.4
Australia,AUS,2022-02-01,Wind and Solar,5.39
Australia,AUS,2022-02-01,Bioenergy,0.01
Australia,AUS,2022-02-01,Coal,10.3
Australia,AUS,2022-02-01,Gas,1.39
Australia,AUS,2022-02-01,Hydro,1.0
Australia,AUS,2022-02-01,Other Fossil,0.0
Australia,AUS,2022-02-01,Solar,3.16
Australia,AUS,2022-02-01,Wind,2.23
Australia,AUS,2022-02-01,Total Generation,18.09
Australia,AUS,2022-02-01,Net Imports,0.0
Australia,AUS,2022-03-01,Demand,19.35
Australia,AUS,2022-03-01,Clean,6.28
Australia,AUS,2022-03-01,Fossil,13.07
Australia,AUS,2022-03-01,Gas and Other Fossil,1.51
Australia,AUS,2022-03-01,"Hydro, Bioenergy and Other Renewables",1.14
Australia,AUS,2022-03-01,Renewables,6.28
Australia,AUS,2022-03-01,Wind and Solar,5.14
Australia,AUS,2022-03-01,Bioenergy,0.01
Australia,AUS,2022-03-01,Coal,11.56
Australia,AUS,2022-03-01,Gas,1.51
Australia,AUS,2022-03-01,Hydro,1.13
Australia,AUS,2022-03-01,Other Fossil,0.0
Australia,AUS,2022-03-01,Solar,2.93
Australia,AUS,2022-03-01,Wind,2.21
Australia,AUS,2022-03-01,Total Generation,19.35
Australia,AUS,2022-03-01,Net Imports,0.0
Australia,AUS,2022-04-01,Demand,17.55
Australia,AUS,2022-04-01,Clean,5.52
Australia,AUS,2022-04-01,Fossil,12.03
Australia,AUS,2022-04-01,Gas and Other Fossil,1.65
Australia,AUS,2022-04-01,"Hydro, Bioenergy and Other Renewables",1.12
Australia,AUS,2022-04-01,Renewables,5.52
Australia,AUS,2022-04-01,Wind and Solar,4.4
Australia,AUS,2022-04-01,Bioenergy,0.01
Australia,AUS,2022-04-01,Coal,10.38
Australia,AUS,2022-04-01,Gas,1.65
Australia,AUS,2022-04-01,Hydro,1.11
Australia,AUS,2022-04-01,Other Fossil,0.0
Australia,AUS,2022-04-01,Solar,2.31
Australia,AUS,2022-04-01,Wind,2.09
Australia,AUS,2022-04-01,Total Generation,17.55
Australia,AUS,2022-04-01,Net Imports,0.0
Australia,AUS,2022-05-01,Demand,19.09
Australia,AUS,2022-05-01,Clean,5.98
Australia,AUS,2022-05-01,Fossil,13.11
Australia,AUS,2022-05-01,Gas and Other Fossil,2.1
Australia,AUS,2022-05-01,"Hydro, Bioenergy and Other Renewables",1.9
Australia,AUS,2022-05-01,Renewables,5.98
Australia,AUS,2022-05-01,Wind and Solar,4.08
Australia,AUS,2022-05-01,Bioenergy,0.01
Australia,AUS,2022-05-01,Coal,11.01
Australia,AUS,2022-05-01,Gas,2.08
Australia,AUS,2022-05-01,Hydro,1.89
Australia,AUS,2022-05-01,Other Fossil,0.02
Australia,AUS,2022-05-01,Solar,1.85
Australia,AUS,2022-05-01,Wind,2.23
Australia,AUS,2022-05-01,Total Generation,19.09
Australia,AUS,2022-05-01,Net Imports,0.0
Australia,AUS,2022-06-01,Demand,20.02
Australia,AUS,2022-06-01,Clean,6.46
Australia,AUS,2022-06-01,Fossil,13.56
Australia,AUS,2022-06-01,Gas and Other Fossil,2.77
Australia,AUS,2022-06-01,"Hydro, Bioenergy and Other Renewables",1.9
Australia,AUS,2022-06-01,Renewables,6.46
Australia,AUS,2022-06-01,Wind and Solar,4.56
Australia,AUS,2022-06-01,Bioenergy,0.01
Australia,AUS,2022-06-01,Coal,10.79
Australia,AUS,2022-06-01,Gas,2.74
Australia,AUS,2022-06-01,Hydro,1.89
Australia,AUS,2022-06-01,Other Fossil,0.03
Australia,AUS,2022-06-01,Solar,1.72
Australia,AUS,2022-06-01,Wind,2.84
Australia,AUS,2022-06-01,Total Generation,20.02
Australia,AUS,2022-06-01,Net Imports,0.0
Australia,AUS,2022-07-01,Demand,20.85
Australia,AUS,2022-07-01,Clean,6.4
Australia,AUS,2022-07-01,Fossil,14.45
Australia,AUS,2022-07-01,Gas and Other Fossil,2.66
Australia,AUS,2022-07-01,"Hydro, Bioenergy and Other Renewables",1.77
Australia,AUS,2022-07-01,Renewables,6.4
Australia,AUS,2022-07-01,Wind and Solar,4.63
Australia,AUS,2022-07-01,Bioenergy,0.01
Australia,AUS,2022-07-01,Coal,11.79
Australia,AUS,2022-07-01,Gas,2.65
Australia,AUS,2022-07-01,Hydro,1.76
Australia,AUS,2022-07-01,Other Fossil,0.01
Australia,AUS,2022-07-01,Solar,1.96
Australia,AUS,2022-07-01,Wind,2.67
Australia,AUS,2022-07-01,Total Generation,20.85
Australia,AUS,2022-07-01,Net Imports,0.0
Australia,AUS,2022-08-01,Demand,20.07
Australia,AUS,2022-08-01,Clean,6.92
Australia,AUS,2022-08-01,Fossil,13.15
Australia,AUS,2022-08-01,Gas and Other Fossil,1.97
Australia,AUS,2022-08-01,"Hydro, Bioenergy and Other Renewables",1.52
Australia,AUS,2022-08-01,Renewables,6.92
Australia,AUS,2022-08-01,Wind and Solar,5.4
Australia,AUS,2022-08-01,Bioenergy,0.03
Australia,AUS,2022-08-01,Coal,11.18
Australia,AUS,2022-08-01,Gas,1.97
Australia,AUS,2022-08-01,Hydro,1.49
Australia,AUS,2022-08-01,Other Fossil,0.0
Australia,AUS,2022-08-01,Solar,2.35
Australia,AUS,2022-08-01,Wind,3.05
Australia,AUS,2022-08-01,Total Generation,20.07
Australia,AUS,2022-08-01,Net Imports,0.0
Australia,AUS,2022-09-01,Demand,18.43
Australia,AUS,2022-09-01,Clean,6.69
Australia,AUS,2022-09-01,Fossil,11.74
Australia,AUS,2022-09-01,Gas and Other Fossil,1.55
Australia,AUS,2022-09-01,"Hydro, Bioenergy and Other Renewables",1.48
Australia,AUS,2022-09-01,Renewables,6.69
Australia,AUS,2022-09-01,Wind and Solar,5.21
Australia,AUS,2022-09-01,Bioenergy,0.03
Australia,AUS,2022-09-01,Coal,10.19
Australia,AUS,2022-09-01,Gas,1.55
Australia,AUS,2022-09-01,Hydro,1.45
Australia,AUS,2022-09-01,Other Fossil,0.0
Australia,AUS,2022-09-01,Solar,2.75
Australia,AUS,2022-09-01,Wind,2.46
Australia,AUS,2022-09-01,Total Generation,18.43
Australia,AUS,2022-09-01,Net Imports,0.0
Australia,AUS,2022-10-01,Demand,18.3
Australia,AUS,2022-10-01,Clean,6.85
Australia,AUS,2022-10-01,Fossil,11.45
Australia,AUS,2022-10-01,Gas and Other Fossil,1.41
Australia,AUS,2022-10-01,"Hydro, Bioenergy and Other Renewables",1.34
Australia,AUS,2022-10-01,Renewables,6.85
Australia,AUS,2022-10-01,Wind and Solar,5.51
Australia,AUS,2022-10-01,Bioenergy,0.03
Australia,AUS,2022-10-01,Coal,10.04
Australia,AUS,2022-10-01,Gas,1.41
Australia,AUS,2022-10-01,Hydro,1.31
Australia,AUS,2022-10-01,Other Fossil,0.0
Australia,AUS,2022-10-01,Solar,3.1
Australia,AUS,2022-10-01,Wind,2.41
Australia,AUS,2022-10-01,Total Generation,18.3
Australia,AUS,2022-10-01,Net Imports,0.0
Australia,AUS,2022-11-01,Demand,17.82
Australia,AUS,2022-11-01,Clean,7.58
Australia,AUS,2022-11-01,Fossil,10.24
Australia,AUS,2022-11-01,Gas and Other Fossil,1.24
Australia,AUS,2022-11-01,"Hydro, Bioenergy and Other Renewables",1.4
Australia,AUS,2022-11-01,Renewables,7.58
Australia,AUS,2022-11-01,Wind and Solar,6.18
Australia,AUS,2022-11-01,Bioenergy,0.04
Australia,AUS,2022-11-01,Coal,9.0
Australia,AUS,2022-11-01,Gas,1.24
Australia,AUS,2022-11-01,Hydro,1.36
Australia,AUS,2022-11-01,Other Fossil,0.0
Australia,AUS,2022-11-01,Solar,3.84
Australia,AUS,2022-11-01,Wind,2.34
Australia,AUS,2022-11-01,Total Generation,17.82
Australia,AUS,2022-11-01,Net Imports,0.0
Australia,AUS,2022-12-01,Demand,18.83
Australia,AUS,2022-12-01,Clean,7.97
Australia,AUS,2022-12-01,Fossil,10.86
Australia,AUS,2022-12-01,Gas and Other Fossil,1.16
Australia,AUS,2022-12-01,"Hydro, Bioenergy and Other Renewables",1.1
Australia,AUS,2022-12-01,Renewables,7.97
Australia,AUS,2022-12-01,Wind and Solar,6.87
Australia,AUS,2022-12-01,Bioenergy,0.03
Australia,AUS,2022-12-01,Coal,9.7
Australia,AUS,2022-12-01,Gas,1.16
Australia,AUS,2022-12-01,Hydro,1.07
Australia,AUS,2022-12-01,Other Fossil,0.0
Australia,AUS,2022-12-01,Solar,4.38
Australia,AUS,2022-12-01,Wind,2.49
Australia,AUS,2022-12-01,Total Generation,18.83
Australia,AUS,2022-12-01,Net Imports,0.0
Australia,AUS,2023-01-01,Demand,19.92
Australia,AUS,2023-01-01,Clean,7.8
Australia,AUS,2023-01-01,Fossil,12.12
Australia,AUS,2023-01-01,Gas and Other Fossil,1.3
Australia,AUS,2023-01-01,"Hydro, Bioenergy and Other Renewables",1.15
Australia,AUS,2023-01-01,Renewables,7.8
Australia,AUS,2023-01-01,Wind and Solar,6.65
Australia,AUS,2023-01-01,Bioenergy,0.01
Australia,AUS,2023-01-01,Coal,10.82
Australia,AUS,2023-01-01,Gas,1.3
Australia,AUS,2023-01-01,Hydro,1.14
Australia,AUS,2023-01-01,Other Fossil,0.0
Australia,AUS,2023-01-01,Solar,4.23
Australia,AUS,2023-01-01,Wind,2.42
Australia,AUS,2023-01-01,Total Generation,19.92
Australia,AUS,2023-01-01,Net Imports,0.0
Australia,AUS,2023-02-01,Demand,18.52
Australia,AUS,2023-02-01,Clean,7.12
Australia,AUS,2023-02-01,Fossil,11.4
Australia,AUS,2023-02-01,Gas and Other Fossil,1.1
Australia,AUS,2023-02-01,"Hydro, Bioenergy and Other Renewables",0.91
Australia,AUS,2023-02-01,Renewables,7.12
Australia,AUS,2023-02-01,Wind and Solar,6.21
Australia,AUS,2023-02-01,Bioenergy,0.01
Australia,AUS,2023-02-01,Coal,10.3
Australia,AUS,2023-02-01,Gas,1.1
Australia,AUS,2023-02-01,Hydro,0.9
Australia,AUS,2023-02-01,Other Fossil,0.0
Australia,AUS,2023-02-01,Solar,3.85
Australia,AUS,2023-02-01,Wind,2.36
Australia,AUS,2023-02-01,Total Generation,18.52
Australia,AUS,2023-02-01,Net Imports,0.0
Australia,AUS,2023-03-01,Demand,19.73
Australia,AUS,2023-03-01,Clean,6.97
Australia,AUS,2023-03-01,Fossil,12.76
Australia,AUS,2023-03-01,Gas and Other Fossil,1.6
Australia,AUS,2023-03-01,"Hydro, Bioenergy and Other Renewables",1.17
Australia,AUS,2023-03-01,Renewables,6.97
Australia,AUS,2023-03-01,Wind and Solar,5.8
Australia,AUS,2023-03-01,Bioenergy,0.01
Australia,AUS,2023-03-01,Coal,11.16
Australia,AUS,2023-03-01,Gas,1.6
Australia,AUS,2023-03-01,Hydro,1.16
Australia,AUS,2023-03-01,Other Fossil,0.0
Australia,AUS,2023-03-01,Solar,3.52
Australia,AUS,2023-03-01,Wind,2.28
Australia,AUS,2023-03-01,Total Generation,19.73
Australia,AUS,2023-03-01,Net Imports,0.0
Australia,AUS,2023-04-01,Demand,17.62
Australia,AUS,2023-04-01,Clean,6.26
Australia,AUS,2023-04-01,Fossil,11.36
Australia,AUS,2023-04-01,Gas and Other Fossil,1.48
Australia,AUS,2023-04-01,"Hydro, Bioenergy and Other Renewables",1.2
Australia,AUS,2023-04-01,Renewables,6.26
Australia,AUS,2023-04-01,Wind and Solar,5.06
Australia,AUS,2023-04-01,Bioenergy,0.01
Australia,AUS,2023-04-01,Coal,9.88
Australia,AUS,2023-04-01,Gas,1.48
Australia,AUS,2023-04-01,Hydro,1.19
Australia,AUS,2023-04-01,Other Fossil,0.0
Australia,AUS,2023-04-01,Solar,2.95
Australia,AUS,2023-04-01,Wind,2.11
Australia,AUS,2023-04-01,Total Generation,17.62
Australia,AUS,2023-04-01,Net Imports,0.0
Australia,AUS,2023-05-01,Demand,19.72
Australia,AUS,2023-05-01,Clean,6.68
Australia,AUS,2023-05-01,Fossil,13.04
Australia,AUS,2023-05-01,Gas and Other Fossil,2.0
Australia,AUS,2023-05-01,"Hydro, Bioenergy and Other Renewables",1.54
Australia,AUS,2023-05-01,Renewables,6.68
Australia,AUS,2023-05-01,Wind and Solar,5.14
Australia,AUS,2023-05-01,Bioenergy,0.01
Australia,AUS,2023-05-01,Coal,11.04
Australia,AUS,2023-05-01,Gas,1.99
Australia,AUS,2023-05-01,Hydro,1.53
Australia,AUS,2023-05-01,Other Fossil,0.01
Australia,AUS,2023-05-01,Solar,2.61
Australia,AUS,2023-05-01,Wind,2.53
Australia,AUS,2023-05-01,Total Generation,19.72
Australia,AUS,2023-05-01,Net Imports,0.0
Australia,AUS,2023-06-01,Demand,19.79
Australia,AUS,2023-06-01,Clean,6.95
Australia,AUS,2023-06-01,Fossil,12.84
Australia,AUS,2023-06-01,Gas and Other Fossil,1.84
Australia,AUS,2023-06-01,"Hydro, Bioenergy and Other Renewables",1.6
Australia,AUS,2023-06-01,Renewables,6.95
Australia,AUS,2023-06-01,Wind and Solar,5.35
Australia,AUS,2023-06-01,Bioenergy,0.03
Australia,AUS,2023-06-01,Coal,11.0
Australia,AUS,2023-06-01,Gas,1.83
Australia,AUS,2023-06-01,Hydro,1.57
Australia,AUS,2023-06-01,Other Fossil,0.01
Australia,AUS,2023-06-01,Solar,2.09
Australia,AUS,2023-06-01,Wind,3.26
Australia,AUS,2023-06-01,Total Generation,19.79
Australia,AUS,2023-06-01,Net Imports,0.0
Australia,AUS,2023-07-01,Demand,20.23
Australia,AUS,2023-07-01,Clean,7.24
Australia,AUS,2023-07-01,Fossil,12.99
Australia,AUS,2023-07-01,Gas and Other Fossil,1.69
Australia,AUS,2023-07-01,"Hydro, Bioenergy and Other Renewables",1.72
Australia,AUS,2023-07-01,Renewables,7.24
Australia,AUS,2023-07-01,Wind and Solar,5.52
Australia,AUS,2023-07-01,Bioenergy,0.01
Australia,AUS,2023-07-01,Coal,11.3
Australia,AUS,2023-07-01,Gas,1.69
Australia,AUS,2023-07-01,Hydro,1.71
Australia,AUS,2023-07-01,Other Fossil,0.0
Australia,AUS,2023-07-01,Solar,2.4
Australia,AUS,2023-07-01,Wind,3.12
Australia,AUS,2023-07-01,Total Generation,20.23
Australia,AUS,2023-07-01,Net Imports,0.0
Australia,AUS,2023-08-01,Demand,19.65
Australia,AUS,2023-08-01,Clean,7.2
Australia,AUS,2023-08-01,Fossil,12.45
Australia,AUS,2023-08-01,Gas and Other Fossil,1.79
Australia,AUS,2023-08-01,"Hydro, Bioenergy and Other Renewables",1.67
Australia,AUS,2023-08-01,Renewables,7.2
Australia,AUS,2023-08-01,Wind and Solar,5.53
Australia,AUS,2023-08-01,Bioenergy,0.05
