Date;Country;Region;Export;Import
07/2022;Hàn Quốc;Others;2,097,284.97;5,620,491.98
08/2022;Hàn Quốc;Others;2,523,369.00;5,258,477.23
09/2022;Hàn Quốc;Others;1,959,229.07;4,700,527.49
10/2022;Hàn Quốc;Others;1,972,544.31;4,885,957.99
11/2022;Hàn Quốc;Others;1,752,924.54;4,646,877.09
12/2022;Hàn Quốc;Others;1,886,048.75;4,437,675.35
01/2023;Hàn Quốc;Others;1,693,837.78;3,908,638.26
02/2023;Hàn Quốc;Others;2,100,513.12;3,815,356.49
03/2023;Hàn Quốc;Others;2,058,067.00;4,569,989.24
04/2023;Hàn Quốc;Others;1,723,158.97;3,760,875.70
05/2023;Hàn Quốc;Others;1,616,981.34;4,064,147.15
06/2023;Hàn Quốc;Others;1,857,630.98;4,126,408.50
07/2023;Hàn Quốc;Others;2,124,546.21;4,179,742.47
08/2023;Hàn Quốc;Others;2,352,079.76;4,936,770.98
09/2023;Hàn Quốc;Others;2,168,919.94;4,863,994.69
10/2023;Hàn Quốc;Others;1,955,524.21;4,775,420.86
11/2023;Hàn Quốc;Others;1,846,482.39;4,701,320.45
12/2023;Hàn Quốc;Others;2,000,785.40;4,808,665.92
01/2024;Hàn Quốc;Others;2,340,866.30;4,188,322.61
02/2024;Hàn Quốc;Others;1,832,139.35;3,779,252.39
03/2024;Hàn Quốc;Others;2,191,390.06;4,585,886.45
04/2024;Hàn Quốc;Others;1,921,518.92;4,393,864.99
05/2024;Hàn Quốc;Others;1,972,138.46;4,874,240.96
06/2024;Hàn Quốc;Others;1,985,260.54;4,957,194.56
07/2024;Hàn Quốc;Others;2,250,284.60;5,097,840.44
08/2024;Hàn Quốc;Others;2,363,233.88;4,924,409.29
09/2024;Hàn Quốc;Others;2,088,572.75;4,651,462.32
10/2024;Hàn Quốc;Others;2,288,079.28;4,899,196.36
11/2024;Hàn Quốc;Others;2,116,043.07;4,783,939.83
12/2024;Hàn Quốc;Others;2,269,654.59;4,790,260.77
01/2025;Hàn Quốc;Others;2,206,170.42;4,199,540.04
02/2025;Hàn Quốc;Others;2,160,125.12;4,804,923.14
03/2025;Hàn Quốc;Others;2,387,216.51;4,895,089.44
04/2025;Hàn Quốc;Others;2,223,772.64;4,573,975.36
05/2025;Hàn Quốc;Others;2,453,386.00;5,202,256.03
06/2025;Hàn Quốc;Others;2,303,361.20;4,685,416.71
07/2025;Hàn Quốc;Others;2,564,582.96;5,352,397.91
08/2025;Hàn Quốc;Others;2,625,034.18;5,309,867.50
09/2025;Hàn Quốc;Others;2,448,111.10;5,429,894.22
10/2025;Hàn Quốc;Others;2,465,653.54;4,929,963.81
11/2025;Hàn Quốc;Others;2,261,904.03;5,034,069.44
01/2019;I-ta-li-a;EU;345,894.69;184,922.94
02/2019;I-ta-li-a;EU;216,903.52;106,020.65
03/2019;I-ta-li-a;EU;355,343.09;181,184.27
04/2019;I-ta-li-a;EU;268,084.75;132,279.23
05/2019;I-ta-li-a;EU;306,560.71;191,715.52
06/2019;I-ta-li-a;EU;286,585.67;130,438.88
07/2019;I-ta-li-a;EU;272,521.02;187,474.38
08/2019;I-ta-li-a;EU;260,449.52;183,774.98
09/2019;I-ta-li-a;EU;257,518.91;149,413.73
10/2019;I-ta-li-a;EU;303,522.31;131,165.40
11/2019;I-ta-li-a;EU;313,139.34;150,004.81
12/2019;I-ta-li-a;EU;252,812.15;149,347.13
01/2020;I-ta-li-a;EU;255,291.89;120,890.00
02/2020;I-ta-li-a;EU;238,346.61;128,590.76
03/2020;I-ta-li-a;EU;265,037.44;146,261.30
04/2020;I-ta-li-a;EU;155,726.18;109,309.19
05/2020;I-ta-li-a;EU;248,023.80;105,763.01
06/2020;I-ta-li-a;EU;293,732.03;124,385.59
07/2020;I-ta-li-a;EU;291,555.47;128,408.69
08/2020;I-ta-li-a;EU;281,471.89;122,011.45
09/2020;I-ta-li-a;EU;255,572.69;124,309.64
10/2020;I-ta-li-a;EU;286,782.99;113,422.27
11/2020;I-ta-li-a;EU;262,969.49;123,588.44
12/2020;I-ta-li-a;EU;282,872.59;164,183.65
01/2021;I-ta-li-a;EU;375,886.86;158,614.64
02/2021;I-ta-li-a;EU;222,934.76;118,493.28
03/2021;I-ta-li-a;EU;358,067.31;167,722.00
04/2021;I-ta-li-a;EU;270,219.58;147,637.14
05/2021;I-ta-li-a;EU;307,180.42;167,439.77
06/2021;I-ta-li-a;EU;300,073.37;178,914.83
07/2021;I-ta-li-a;EU;384,582.00;137,776.59
08/2021;I-ta-li-a;EU;315,664.80;123,286.80
09/2021;I-ta-li-a;EU;275,022.55;142,469.34
10/2021;I-ta-li-a;EU;290,254.07;130,729.85
11/2021;I-ta-li-a;EU;375,966.74;134,765.22
12/2021;I-ta-li-a;EU;402,748.25;116,476.32
01/2022;I-ta-li-a;EU;390,994.22;137,405.78
02/2022;I-ta-li-a;EU;293,119.96;113,766.93
03/2022;I-ta-li-a;EU;447,369.28;150,139.41
04/2022;I-ta-li-a;EU;422,360.09;126,042.03
05/2022;I-ta-li-a;EU;361,161.26;180,679.73
06/2022;I-ta-li-a;EU;407,782.71;153,704.27
07/2022;I-ta-li-a;EU;368,118.87;162,438.38
08/2022;I-ta-li-a;EU;369,800.46;166,999.66
09/2022;I-ta-li-a;EU;342,168.59;126,486.20
10/2022;I-ta-li-a;EU;374,249.94;123,698.43
11/2022;I-ta-li-a;EU;343,205.25;173,479.27
12/2022;I-ta-li-a;EU;310,033.00;171,911.55
01/2023;I-ta-li-a;EU;355,082.29;124,333.95
02/2023;I-ta-li-a;EU;339,822.81;140,325.54
03/2023;I-ta-li-a;EU;348,414.61;124,610.56
04/2023;I-ta-li-a;EU;464,481.26;128,756.71
05/2023;I-ta-li-a;EU;435,453.34;149,189.18
06/2023;I-ta-li-a;EU;370,136.63;133,483.25
07/2023;I-ta-li-a;EU;429,038.39;158,112.68
08/2023;I-ta-li-a;EU;321,127.11;140,711.74
09/2023;I-ta-li-a;EU;307,677.13;133,280.38
10/2023;I-ta-li-a;EU;358,055.36;113,719.60
11/2023;I-ta-li-a;EU;382,312.60;134,922.22
12/2023;I-ta-li-a;EU;362,707.38;145,249.76
01/2024;I-ta-li-a;EU;497,729.96;141,042.82
02/2024;I-ta-li-a;EU;384,532.67;116,531.14
03/2024;I-ta-li-a;EU;448,784.63;138,459.90
04/2024;I-ta-li-a;EU;439,979.62;165,716.14
05/2024;I-ta-li-a;EU;383,674.59;154,857.77
06/2024;I-ta-li-a;EU;385,973.71;167,266.94
07/2024;I-ta-li-a;EU;413,851.39;195,837.77
08/2024;I-ta-li-a;EU;374,080.98;173,814.75
09/2024;I-ta-li-a;EU;341,054.75;177,670.11
10/2024;I-ta-li-a;EU;475,631.08;192,096.88
11/2024;I-ta-li-a;EU;407,784.15;173,620.24
12/2024;I-ta-li-a;EU;389,343.89;176,902.91
01/2025;I-ta-li-a;EU;422,891.32;128,074.96
02/2025;I-ta-li-a;EU;425,691.68;170,429.83
03/2025;I-ta-li-a;EU;453,438.87;141,892.85
04/2025;I-ta-li-a;EU;461,764.60;168,306.22
05/2025;I-ta-li-a;EU;477,758.55;164,989.99
06/2025;I-ta-li-a;EU;425,696.11;211,046.12
07/2025;I-ta-li-a;EU;425,609.91;175,701.55
08/2025;I-ta-li-a;EU;438,280.63;157,456.34
09/2025;I-ta-li-a;EU;453,933.26;150,846.31
10/2025;I-ta-li-a;EU;454,144.81;176,332.02
11/2025;I-ta-li-a;EU;395,744.43;180,103.81
01/2019;I-xra-en;Others;50,402.38;13,583.79
02/2019;I-xra-en;Others;53,973.26;13,320.91
03/2019;I-xra-en;Others;93,744.98;15,917.50
04/2019;I-xra-en;Others;66,158.21;9,939.64
05/2019;I-xra-en;Others;69,617.54;19,582.45
06/2019;I-xra-en;Others;71,553.62;15,248.01
07/2019;I-xra-en;Others;49,297.44;23,327.20
08/2019;I-xra-en;Others;81,427.73;29,835.96
09/2019;I-xra-en;Others;63,762.73;50,838.31
10/2019;I-xra-en;Others;49,709.60;56,951.31
11/2019;I-xra-en;Others;74,698.80;58,503.30
12/2019;I-xra-en;Others;49,729.30;74,985.38
01/2020;I-xra-en;Others;49,090.30;64,202.00
02/2020;I-xra-en;Others;59,387.02;63,900.13
03/2020;I-xra-en;Others;83,910.39;80,196.42
04/2020;I-xra-en;Others;30,215.21;81,930.14
05/2020;I-xra-en;Others;51,419.20;85,170.21
06/2020;I-xra-en;Others;86,688.83;54,891.30
07/2020;I-xra-en;Others;53,263.69;71,284.70
08/2020;I-xra-en;Others;72,219.47;60,442.79
09/2020;I-xra-en;Others;47,931.44;59,151.60
10/2020;I-xra-en;Others;40,085.09;95,892.11
11/2020;I-xra-en;Others;50,981.46;89,573.42
12/2020;I-xra-en;Others;58,192.16;86,580.33
01/2021;I-xra-en;Others;81,983.51;50,951.01
02/2021;I-xra-en;Others;50,372.41;67,798.72
03/2021;I-xra-en;Others;75,680.55;82,197.01
04/2021;I-xra-en;Others;72,049.03;94,115.20
05/2021;I-xra-en;Others;62,773.47;81,881.97
06/2021;I-xra-en;Others;51,510.00;95,191.09
07/2021;I-xra-en;Others;70,177.51;106,362.39
08/2021;I-xra-en;Others;59,178.06;102,511.61
09/2021;I-xra-en;Others;60,683.19;55,558.15
10/2021;I-xra-en;Others;58,955.10;119,712.85
11/2021;I-xra-en;Others;70,735.08;171,290.70
12/2021;I-xra-en;Others;66,419.75;82,264.73
01/2022;I-xra-en;Others;58,561.26;94,444.03
02/2022;I-xra-en;Others;49,471.08;110,866.12
03/2022;I-xra-en;Others;111,002.24;136,723.93
04/2022;I-xra-en;Others;71,085.39;147,913.66
05/2022;I-xra-en;Others;58,893.80;147,983.57
06/2022;I-xra-en;Others;56,383.57;100,890.68
07/2022;I-xra-en;Others;60,049.03;98,463.86
08/2022;I-xra-en;Others;83,147.84;104,192.18
09/2022;I-xra-en;Others;50,877.60;104,749.32
10/2022;I-xra-en;Others;54,878.75;155,367.62
11/2022;I-xra-en;Others;72,476.80;140,348.87
12/2022;I-xra-en;Others;58,843.81;100,248.77
01/2023;I-xra-en;Others;67,851.15;155,982.29
02/2023;I-xra-en;Others;57,652.45;102,976.22
03/2023;I-xra-en;Others;61,192.22;147,178.35
04/2023;I-xra-en;Others;44,750.57;180,428.30
05/2023;I-xra-en;Others;55,483.09;232,227.62
06/2023;I-xra-en;Others;49,762.98;232,653.28
07/2023;I-xra-en;Others;67,228.97;184,175.97
08/2023;I-xra-en;Others;51,549.36;123,608.40
09/2023;I-xra-en;Others;47,128.35;240,398.11
10/2023;I-xra-en;Others;44,200.43;136,020.08
11/2023;I-xra-en;Others;46,837.98;163,850.17
12/2023;I-xra-en;Others;37,679.68;153,772.85
01/2024;I-xra-en;Others;96,265.98;184,262.57
02/2024;I-xra-en;Others;65,064.81;146,367.99
03/2024;I-xra-en;Others;69,721.76;151,328.51
04/2024;I-xra-en;Others;62,400.76;117,515.24
05/2024;I-xra-en;Others;61,730.36;128,242.94
06/2024;I-xra-en;Others;66,144.02;222,730.80
07/2024;I-xra-en;Others;79,234.84;251,689.31
08/2024;I-xra-en;Others;59,859.09;234,038.76
09/2024;I-xra-en;Others;54,092.30;235,655.07
10/2024;I-xra-en;Others;62,033.24;254,195.30
11/2024;I-xra-en;Others;65,529.76;257,170.12
12/2024;I-xra-en;Others;52,534.02;269,000.56
01/2025;I-xra-en;Others;95,179.48;198,394.55
02/2025;I-xra-en;Others;50,023.38;303,916.37
03/2025;I-xra-en;Others;81,003.58;228,801.43
04/2025;I-xra-en;Others;56,233.36;177,912.88
05/2025;I-xra-en;Others;71,271.59;302,086.89
06/2025;I-xra-en;Others;55,476.30;220,006.12
07/2025;I-xra-en;Others;76,154.00;179,970.86
08/2025;I-xra-en;Others;64,906.37;331,245.83
09/2025;I-xra-en;Others;69,959.54;215,378.26
10/2025;I-xra-en;Others;84,042.47;210,443.88
11/2025;I-xra-en;Others;78,806.42;186,432.94
01/2019;In-đô-nê-xi-a;ASEAN;334,548.82;489,704.35
02/2019;In-đô-nê-xi-a;ASEAN;206,258.55;331,446.58
03/2019;In-đô-nê-xi-a;ASEAN;297,947.01;463,537.83
04/2019;In-đô-nê-xi-a;ASEAN;280,682.57;469,763.66
05/2019;In-đô-nê-xi-a;ASEAN;210,648.55;533,684.67
06/2019;In-đô-nê-xi-a;ASEAN;283,461.42;367,552.10
07/2019;In-đô-nê-xi-a;ASEAN;275,712.17;472,518.14
08/2019;In-đô-nê-xi-a;ASEAN;317,016.75;458,382.65
09/2019;In-đô-nê-xi-a;ASEAN;292,630.40;468,012.99
10/2019;In-đô-nê-xi-a;ASEAN;314,521.08;555,157.45
11/2019;In-đô-nê-xi-a;ASEAN;290,510.14;506,464.02
12/2019;In-đô-nê-xi-a;ASEAN;265,290.62;587,205.08
01/2020;In-đô-nê-xi-a;ASEAN;252,980.37;360,874.90
02/2020;In-đô-nê-xi-a;ASEAN;305,116.73;435,373.85
03/2020;In-đô-nê-xi-a;ASEAN;285,733.32;538,261.48
04/2020;In-đô-nê-xi-a;ASEAN;167,861.46;385,019.55
05/2020;In-đô-nê-xi-a;ASEAN;118,668.41;399,750.24
06/2020;In-đô-nê-xi-a;ASEAN;173,483.20;367,394.02
07/2020;In-đô-nê-xi-a;ASEAN;216,298.64;392,351.44
08/2020;In-đô-nê-xi-a;ASEAN;222,589.91;393,774.65
09/2020;In-đô-nê-xi-a;ASEAN;234,828.55;488,272.26
10/2020;In-đô-nê-xi-a;ASEAN;283,538.36;511,945.73
11/2020;In-đô-nê-xi-a;ASEAN;294,087.47;514,190.01
12/2020;In-đô-nê-xi-a;ASEAN;270,877.08;594,595.97
01/2021;In-đô-nê-xi-a;ASEAN;341,965.58;520,083.81
02/2021;In-đô-nê-xi-a;ASEAN;273,825.56;430,738.15
03/2021;In-đô-nê-xi-a;ASEAN;392,347.25;697,892.68
04/2021;In-đô-nê-xi-a;ASEAN;313,021.42;644,319.64
05/2021;In-đô-nê-xi-a;ASEAN;294,138.15;639,765.25
06/2021;In-đô-nê-xi-a;ASEAN;304,140.81;682,388.82
07/2021;In-đô-nê-xi-a;ASEAN;296,151.94;696,552.10
08/2021;In-đô-nê-xi-a;ASEAN;297,766.88;627,971.39
09/2021;In-đô-nê-xi-a;ASEAN;270,914.82;553,136.25
10/2021;In-đô-nê-xi-a;ASEAN;315,813.77;646,360.17
11/2021;In-đô-nê-xi-a;ASEAN;368,829.67;662,128.69
12/2021;In-đô-nê-xi-a;ASEAN;445,889.39;785,961.70
01/2022;In-đô-nê-xi-a;ASEAN;454,018.68;485,217.74
02/2022;In-đô-nê-xi-a;ASEAN;360,301.27;560,060.44
03/2022;In-đô-nê-xi-a;ASEAN;374,019.97;798,383.81
04/2022;In-đô-nê-xi-a;ASEAN;356,928.52;969,214.94
05/2022;In-đô-nê-xi-a;ASEAN;370,258.35;845,685.30
06/2022;In-đô-nê-xi-a;ASEAN;380,726.06;949,528.90
07/2022;In-đô-nê-xi-a;ASEAN;370,259.10;798,635.44
08/2022;In-đô-nê-xi-a;ASEAN;416,150.93;898,844.01
09/2022;In-đô-nê-xi-a;ASEAN;339,716.71;754,687.66
10/2022;In-đô-nê-xi-a;ASEAN;365,509.90;793,450.94
11/2022;In-đô-nê-xi-a;ASEAN;365,349.63;802,599.93
12/2022;In-đô-nê-xi-a;ASEAN;376,505.55;984,841.39
01/2023;In-đô-nê-xi-a;ASEAN;355,214.96;572,049.20
02/2023;In-đô-nê-xi-a;ASEAN;403,692.93;635,067.29
03/2023;In-đô-nê-xi-a;ASEAN;475,026.89;705,448.85
04/2023;In-đô-nê-xi-a;ASEAN;443,832.16;654,558.65
05/2023;In-đô-nê-xi-a;ASEAN;391,641.05;795,968.92
06/2023;In-đô-nê-xi-a;ASEAN;402,593.06;897,517.64
07/2023;In-đô-nê-xi-a;ASEAN;427,011.35;795,402.43
08/2023;In-đô-nê-xi-a;ASEAN;457,280.41;645,281.82
09/2023;In-đô-nê-xi-a;ASEAN;436,829.12;687,405.51
10/2023;In-đô-nê-xi-a;ASEAN;432,374.74;766,510.20
11/2023;In-đô-nê-xi-a;ASEAN;453,443.75;791,350.49
12/2023;In-đô-nê-xi-a;ASEAN;392,796.61;782,321.37
01/2024;In-đô-nê-xi-a;ASEAN;562,097.30;708,229.20
02/2024;In-đô-nê-xi-a;ASEAN;493,169.96;553,621.56
03/2024;In-đô-nê-xi-a;ASEAN;504,012.42;784,559.20
04/2024;In-đô-nê-xi-a;ASEAN;491,149.28;758,700.58
05/2024;In-đô-nê-xi-a;ASEAN;498,966.04;1,010,780.64
06/2024;In-đô-nê-xi-a;ASEAN;434,240.08;937,284.67
07/2024;In-đô-nê-xi-a;ASEAN;484,793.88;884,775.02
08/2024;In-đô-nê-xi-a;ASEAN;687,019.40;906,440.95
09/2024;In-đô-nê-xi-a;ASEAN;481,985.36;852,956.02
10/2024;In-đô-nê-xi-a;ASEAN;548,891.95;1,050,911.98
11/2024;In-đô-nê-xi-a;ASEAN;509,344.48;1,009,624.46
12/2024;In-đô-nê-xi-a;ASEAN;499,843.27;1,069,145.54
01/2025;In-đô-nê-xi-a;ASEAN;436,572.99;692,911.91
02/2025;In-đô-nê-xi-a;ASEAN;511,183.65;1,011,814.25
03/2025;In-đô-nê-xi-a;ASEAN;443,289.10;1,113,153.32
04/2025;In-đô-nê-xi-a;ASEAN;561,818.52;916,728.90
05/2025;In-đô-nê-xi-a;ASEAN;426,190.54;1,109,503.77
06/2025;In-đô-nê-xi-a;ASEAN;474,145.54;907,483.81
07/2025;In-đô-nê-xi-a;ASEAN;494,938.86;857,246.51
08/2025;In-đô-nê-xi-a;ASEAN;484,977.46;878,623.64
09/2025;In-đô-nê-xi-a;ASEAN;438,502.13;950,552.27
10/2025;In-đô-nê-xi-a;ASEAN;465,973.99;944,750.35
11/2025;In-đô-nê-xi-a;ASEAN;518,200.92;964,901.73
01/2019;Ka-dắc-xtan;Others;0.00;2,472.79
02/2019;Ka-dắc-xtan;Others;0.00;2,434.42
03/2019;Ka-dắc-xtan;Others;0.00;4,613.52
04/2019;Ka-dắc-xtan;Others;0.00;1,558.91
05/2019;Ka-dắc-xtan;Others;0.00;951.29
06/2019;Ka-dắc-xtan;Others;0.00;1,125.87
07/2019;Ka-dắc-xtan;Others;0.00;693.77
08/2019;Ka-dắc-xtan;Others;0.00;1,878.11
09/2019;Ka-dắc-xtan;Others;0.00;683.59
10/2019;Ka-dắc-xtan;Others;0.00;811.85
11/2019;Ka-dắc-xtan;Others;0.00;2,662.78
12/2019;Ka-dắc-xtan;Others;0.00;4,214.22
01/2020;Ka-dắc-xtan;Others;0.00;2,152.60
02/2020;Ka-dắc-xtan;Others;0.00;4,473.63
03/2020;Ka-dắc-xtan;Others;0.00;2,292.21
04/2020;Ka-dắc-xtan;Others;0.00;1,857.98
05/2020;Ka-dắc-xtan;Others;0.00;620.25
06/2020;Ka-dắc-xtan;Others;0.00;1,900.45
07/2020;Ka-dắc-xtan;Others;0.00;1,027.55
08/2020;Ka-dắc-xtan;Others;0.00;1,965.74
09/2020;Ka-dắc-xtan;Others;0.00;3,868.75
10/2020;Ka-dắc-xtan;Others;0.00;2,630.38
11/2020;Ka-dắc-xtan;Others;0.00;4,753.82
12/2020;Ka-dắc-xtan;Others;0.00;3,569.15
01/2021;Ka-dắc-xtan;Others;0.00;11,256.73
02/2021;Ka-dắc-xtan;Others;0.00;1,341.45
03/2021;Ka-dắc-xtan;Others;0.00;1,355.46
04/2021;Ka-dắc-xtan;Others;0.00;6,821.99
05/2021;Ka-dắc-xtan;Others;0.00;434.37
06/2021;Ka-dắc-xtan;Others;0.00;249.87
07/2021;Ka-dắc-xtan;Others;0.00;1,000.78
08/2021;Ka-dắc-xtan;Others;0.00;3,095.86
09/2021;Ka-dắc-xtan;Others;0.00;0.00
10/2021;Ka-dắc-xtan;Others;0.00;0.00
11/2021;Ka-dắc-xtan;Others;0.00;17,444.62
12/2021;Ka-dắc-xtan;Others;0.00;4,224.39
01/2022;Ka-dắc-xtan;Others;0.00;3,498.47
02/2022;Ka-dắc-xtan;Others;0.00;1,813.49
03/2022;Ka-dắc-xtan;Others;0.00;927.44
04/2022;Ka-dắc-xtan;Others;0.00;0.04
05/2022;Ka-dắc-xtan;Others;0.00;0.03
06/2022;Ka-dắc-xtan;Others;0.00;394.23
07/2022;Ka-dắc-xtan;Others;0.00;20,705.68
08/2022;Ka-dắc-xtan;Others;0.00;858.98
09/2022;Ka-dắc-xtan;Others;0.00;112.55
10/2022;Ka-dắc-xtan;Others;0.00;4,535.14
11/2022;Ka-dắc-xtan;Others;0.00;160.86
12/2022;Ka-dắc-xtan;Others;0.00;34.65
01/2023;Ka-dắc-xtan;Others;0.00;468.39
02/2023;Ka-dắc-xtan;Others;0.00;0.00
03/2023;Ka-dắc-xtan;Others;0.00;33.43
04/2023;Ka-dắc-xtan;Others;0.00;0.00
05/2023;Ka-dắc-xtan;Others;0.00;742.58
06/2023;Ka-dắc-xtan;Others;0.00;251.54
07/2023;Ka-dắc-xtan;Others;0.00;713.20
08/2023;Ka-dắc-xtan;Others;0.00;494.36
09/2023;Ka-dắc-xtan;Others;317,151.71;709.79
10/2023;Ka-dắc-xtan;Others;40,038.04;363.38
11/2023;Ka-dắc-xtan;Others;19,839.27;1,585.50
12/2023;Ka-dắc-xtan;Others;14,010.77;5,432.85
01/2024;Ka-dắc-xtan;Others;46,498.72;2,349.79
02/2024;Ka-dắc-xtan;Others;27,936.06;720.45
03/2024;Ka-dắc-xtan;Others;40,904.61;5,168.33
04/2024;Ka-dắc-xtan;Others;39,660.58;7,297.03
05/2024;Ka-dắc-xtan;Others;18,866.75;8,254.61
06/2024;Ka-dắc-xtan;Others;30,635.29;6,958.12
07/2024;Ka-dắc-xtan;Others;40,239.65;4,443.05
08/2024;Ka-dắc-xtan;Others;35,608.36;7,302.07
09/2024;Ka-dắc-xtan;Others;25,650.71;8,109.65
10/2024;Ka-dắc-xtan;Others;35,832.72;6,801.33
11/2024;Ka-dắc-xtan;Others;36,424.07;8,055.96
12/2024;Ka-dắc-xtan;Others;29,920.64;5,421.23
01/2025;Ka-dắc-xtan;Others;39,566.52;10,021.96
02/2025;Ka-dắc-xtan;Others;30,819.03;19,388.59
03/2025;Ka-dắc-xtan;Others;45,333.88;1,226.38
04/2025;Ka-dắc-xtan;Others;46,117.68;1,791.92
05/2025;Ka-dắc-xtan;Others;41,816.07;2,170.61
06/2025;Ka-dắc-xtan;Others;25,094.25;1,061.25
07/2025;Ka-dắc-xtan;Others;37,612.78;5,381.64
08/2025;Ka-dắc-xtan;Others;38,995.87;3,695.21
09/2025;Ka-dắc-xtan;Others;36,161.56;4,195.84
10/2025;Ka-dắc-xtan;Others;41,842.07;3,123.56
11/2025;Ka-dắc-xtan;Others;43,047.06;2,990.51
01/2019;Liên Bang Nga;Others;230,008.85;192,555.00
02/2019;Liên Bang Nga;Others;182,274.91;115,230.50
03/2019;Liên Bang Nga;Others;268,626.82;146,622.13
04/2019;Liên Bang Nga;Others;250,133.25;137,330.12
05/2019;Liên Bang Nga;Others;243,854.21;105,238.12
06/2019;Liên Bang Nga;Others;238,403.97;108,152.47
07/2019;Liên Bang Nga;Others;249,910.87;189,864.65
08/2019;Liên Bang Nga;Others;229,453.86;173,542.38
09/2019;Liên Bang Nga;Others;201,795.62;141,498.48
10/2019;Liên Bang Nga;Others;208,064.82;161,091.47
11/2019;Liên Bang Nga;Others;208,829.29;177,917.45
12/2019;Liên Bang Nga;Others;155,831.69;176,975.00
01/2020;Liên Bang Nga;Others;155,364.87;135,161.15
02/2020;Liên Bang Nga;Others;181,449.22;147,337.79
03/2020;Liên Bang Nga;Others;215,724.78;146,535.17
04/2020;Liên Bang Nga;Others;203,790.95;210,809.66
05/2020;Liên Bang Nga;Others;214,129.65;207,652.51
06/2020;Liên Bang Nga;Others;291,181.03;219,791.38
07/2020;Liên Bang Nga;Others;356,227.10;170,634.53
08/2020;Liên Bang Nga;Others;285,460.50;134,939.58
09/2020;Liên Bang Nga;Others;270,237.27;124,233.20
10/2020;Liên Bang Nga;Others;207,559.18;177,573.65
11/2020;Liên Bang Nga;Others;258,364.36;122,338.12
12/2020;Liên Bang Nga;Others;212,470.58;204,408.84
01/2021;Liên Bang Nga;Others;269,196.32;196,655.77
02/2021;Liên Bang Nga;Others;206,354.02;139,950.18
03/2021;Liên Bang Nga;Others;291,601.12;183,404.15
04/2021;Liên Bang Nga;Others;342,614.09;138,002.87
05/2021;Liên Bang Nga;Others;260,778.74;187,590.81
06/2021;Liên Bang Nga;Others;286,172.87;121,599.53
07/2021;Liên Bang Nga;Others;251,382.07;150,061.21
08/2021;Liên Bang Nga;Others;248,687.56;163,965.55
09/2021;Liên Bang Nga;Others;238,227.76;162,019.80
10/2021;Liên Bang Nga;Others;253,542.74;373,095.10
11/2021;Liên Bang Nga;Others;271,317.31;235,838.50
12/2021;Liên Bang Nga;Others;283,345.80;247,118.08
01/2022;Liên Bang Nga;Others;325,310.02;276,192.63
02/2022;Liên Bang Nga;Others;180,334.78;264,425.06
03/2022;Liên Bang Nga;Others;38,156.76;163,082.88
04/2022;Liên Bang Nga;Others;78,126.36;267,326.33
05/2022;Liên Bang Nga;Others;101,574.15;108,651.12
06/2022;Liên Bang Nga;Others;115,287.15;103,985.14
07/2022;Liên Bang Nga;Others;123,157.62;88,076.68
08/2022;Liên Bang Nga;Others;130,632.93;120,067.58
09/2022;Liên Bang Nga;Others;103,428.72;130,302.98
10/2022;Liên Bang Nga;Others;127,570.30;127,349.44
11/2022;Liên Bang Nga;Others;120,079.51;99,831.96
12/2022;Liên Bang Nga;Others;114,446.32;245,626.70
01/2023;Liên Bang Nga;Others;99,329.68;92,928.81
02/2023;Liên Bang Nga;Others;106,098.99;104,192.71
03/2023;Liên Bang Nga;Others;166,030.28;163,496.80
04/2023;Liên Bang Nga;Others;135,496.56;145,624.44
05/2023;Liên Bang Nga;Others;153,623.92;129,102.26
06/2023;Liên Bang Nga;Others;151,871.38;161,021.03
07/2023;Liên Bang Nga;Others;118,644.82;154,401.61
08/2023;Liên Bang Nga;Others;115,595.56;197,179.64
09/2023;Liên Bang Nga;Others;137,734.22;172,170.53
10/2023;Liên Bang Nga;Others;156,609.16;146,842.67
11/2023;Liên Bang Nga;Others;221,797.92;228,063.99
12/2023;Liên Bang Nga;Others;181,984.95;193,980.04
01/2024;Liên Bang Nga;Others;238,711.98;196,564.63
02/2024;Liên Bang Nga;Others;130,969.78;204,200.04
03/2024;Liên Bang Nga;Others;160,346.79;179,164.19
04/2024;Liên Bang Nga;Others;258,182.30;230,489.78
05/2024;Liên Bang Nga;Others;193,631.79;203,767.34
06/2024;Liên Bang Nga;Others;188,852.93;156,597.64
07/2024;Liên Bang Nga;Others;194,547.19;204,074.68
08/2024;Liên Bang Nga;Others;220,053.88;168,488.25
09/2024;Liên Bang Nga;Others;195,514.99;194,903.58
10/2024;Liên Bang Nga;Others;173,722.80;153,995.14
11/2024;Liên Bang Nga;Others;165,145.65;136,739.21
12/2024;Liên Bang Nga;Others;217,424.26;217,846.26
01/2025;Liên Bang Nga;Others;179,428.35;195,929.49
02/2025;Liên Bang Nga;Others;166,846.31;194,456.13
03/2025;Liên Bang Nga;Others;198,939.71;177,013.65
04/2025;Liên Bang Nga;Others;227,553.14;232,041.38
05/2025;Liên Bang Nga;Others;202,515.07;259,094.16
06/2025;Liên Bang Nga;Others;203,017.20;211,688.04
07/2025;Liên Bang Nga;Others;214,778.21;231,870.01
08/2025;Liên Bang Nga;Others;191,647.29;191,244.94
09/2025;Liên Bang Nga;Others;174,362.23;153,413.67
10/2025;Liên Bang Nga;Others;149,048.41;212,322.98
11/2025;Liên Bang Nga;Others;149,027.71;185,135.78
